,text,user,retweets,favorites,datetime
87,"Your plans, especially entertainment plans, might be interrupt... More for Sagittarius https://t.co/IFdXxZj7gP",Alexisgrace_XXX,0,0,Thu Nov 12 13:31:53 +0000 2020
88,"Your plans, especially entertainment plans, might be interrupt... More for Sagittarius https://t.co/NbpeI6CK6U",coriliz,0,0,Thu Nov 12 13:31:52 +0000 2020
89,"Your plans, especially entertainment plans, might be interrupt... More for Sagittarius https://t.co/MVDbpy2vuA",Chicky_Little,0,0,Thu Nov 12 13:31:52 +0000 2020
90,"Your plans, especially entertainment plans, might be interrupt... More for Sagittarius https://t.co/GcR7IXvO9g",Adambena,0,0,Thu Nov 12 13:31:52 +0000 2020
91,"Your plans, especially entertainment plans, might be interrupt... More for Sagittarius https://t.co/znT9Cx3mxu",Bosslady_Z,0,0,Thu Nov 12 13:31:52 +0000 2020
92,"Your plans, especially entertainment plans, might be interrupt... More for Sagittarius https://t.co/ZC5EChHGhp",ace000178,0,0,Thu Nov 12 13:31:51 +0000 2020
93,"Your plans, especially entertainment plans, might be interrupt... More for Sagittarius https://t.co/u9B6DluS5R",farheenhassan91,0,0,Thu Nov 12 13:31:51 +0000 2020
94,"Your plans, especially entertainment plans, might be interrupt... More for Sagittarius https://t.co/1ghvFcytTW",abbyedevine,0,0,Thu Nov 12 13:31:51 +0000 2020
95,"Your plans, especially entertainment plans, might be interrupt... More for Sagittarius https://t.co/KuluHfqKcY",_xoxojenny_,0,0,Thu Nov 12 13:31:51 +0000 2020
96,"Your plans, especially entertainment plans, might be interrupt... More for Sagittarius https://t.co/jEEAhpbqAv",SantaBud,0,0,Thu Nov 12 13:31:51 +0000 2020
97,"Your plans, especially entertainment plans, might be interrupt... More for Sagittarius https://t.co/PL6sT4Jku1",DaddyVargaz,0,0,Thu Nov 12 13:31:51 +0000 2020
98,"Your plans, especially entertainment plans, might be interrupt... More for Sagittarius https://t.co/p5AaywLMeJ",colbyjack10,0,0,Thu Nov 12 13:31:51 +0000 2020
99,"Your plans, especially entertainment plans, might be interrupt... More for Sagittarius https://t.co/hQHeKmpiQO",gemmaarobertson,0,0,Thu Nov 12 13:31:51 +0000 2020
